,Date,Open,High,Low,Close,Adj Close,Volume
1150,2021-08-31,6.43,6.53,6.34,6.51,6.330998,79269261
1151,2021-09-01,6.54,6.83,6.42,6.71,6.525498,88651296
1152,2021-09-02,6.81,6.86,6.62,6.68,6.496323,55908271
1153,2021-09-03,6.67,6.88,6.66,6.82,6.632474,75010676
1154,2021-09-06,6.81,6.97,6.81,6.85,6.661649,52978303
1155,2021-09-07,6.89,6.89,6.73,6.78,6.593574,41559862
1156,2021-09-08,6.78,6.87,6.75,6.77,6.583848,42547436
1157,2021-09-09,6.71,6.77,6.56,6.62,6.437973,61134333
1158,2021-09-10,6.69,6.81,6.63,6.79,6.603298,43976720
1159,2021-09-13,6.79,6.79,6.64,6.71,6.544776,34024543
1160,2021-09-14,6.73,6.75,6.61,6.67,6.505761,23913109
1161,2021-09-15,6.71,6.71,6.39,6.43,6.27167,53822751
1162,2021-09-16,6.42,6.42,6.15,6.27,6.11561,59704935
1163,2021-09-17,6.29,6.37,6.23,6.36,6.203394,35494174
1164,2021-09-20,6.27,6.33,6.13,6.24,6.086349,29909414
1165,2021-09-21,6.22,6.37,6.15,6.23,6.076595,33728082
1166,2021-09-23,6.34,6.38,6.25,6.34,6.183887,31438148
1167,2021-09-24,6.26,6.39,6.21,6.28,6.125364,26712086
1168,2021-09-27,6.35,6.46,6.27,6.28,6.125364,35791364
1169,2021-09-28,6.25,6.31,6.16,6.22,6.066841,36032565
1170,2021-09-29,6.2,6.34,6.15,6.31,6.154625,31436526
1171,2021-09-30,6.31,6.52,6.27,6.46,6.300931,49691693
1172,2021-10-04,6.38,6.46,6.03,6.13,5.979058,77265544
1173,2021-10-05,6.05,6.12,5.81,5.94,5.793736,65785710
1174,2021-10-06,5.99,5.99,5.6,5.74,5.59866,87456922
1175,2021-10-07,5.8,5.84,5.72,5.8,5.657183,34376043
1176,2021-10-08,5.86,5.97,5.84,5.92,5.774228,52808231
1177,2021-10-11,5.95,6.13,5.95,6.01,5.862012,35166239
1178,2021-10-12,5.96,6.0,5.86,5.9,5.754721,32368324
1179,2021-10-15,6.0,6.05,5.86,6.01,5.862012,38566218
1180,2021-10-18,6.06,6.09,5.92,6.02,5.871766,26189943
1181,2021-10-19,5.96,6.06,5.96,6.06,5.910781,35382665
1182,2021-10-20,6.06,6.08,6.01,6.06,5.910781,23582125
1183,2021-10-21,6.05,6.07,5.86,5.97,5.822997,31486316
1184,2021-10-22,5.96,6.03,5.91,5.99,5.842505,22882809
1185,2021-10-25,5.93,6.05,5.91,5.95,5.803489,23071248
1186,2021-10-26,5.95,5.95,5.75,5.8,5.657183,51830437
1187,2021-10-27,5.8,5.85,5.72,5.76,5.618168,33536245
1188,2021-10-28,5.8,5.83,5.7,5.75,5.608414,31860551
1189,2021-10-29,5.75,5.78,5.62,5.76,5.618168,28891639
1190,2021-11-01,5.76,5.76,5.63,5.73,5.588907,23934653
1191,2021-11-02,5.73,5.77,5.55,5.58,5.4426,46583917
1192,2021-11-03,5.6,5.67,5.5,5.56,5.423092,29925455
1193,2021-11-04,5.58,5.69,5.53,5.64,5.501122,35256128
1194,2021-11-05,5.59,5.64,5.46,5.49,5.354816,32185729
1195,2021-11-08,5.47,5.52,5.28,5.4,5.267033,57245814
1196,2021-11-09,5.47,5.53,5.4,5.47,5.335309,21240283
1197,2021-11-10,5.47,5.62,5.4,5.61,5.471861,40539686
1198,2021-11-11,5.57,5.67,5.5,5.65,5.510877,25844506
1199,2021-11-12,5.7,5.7,5.53,5.58,5.4426,22293514
1200,2021-11-15,5.59,5.66,5.54,5.59,5.452354,18005496
1201,2021-11-16,5.59,5.88,5.51,5.8,5.657183,47056274
1202,2021-11-17,5.8,5.93,5.77,5.9,5.754721,36537281
1203,2021-11-18,5.84,5.91,5.79,5.83,5.686444,21711894
1204,2021-11-19,5.89,5.9,5.72,5.8,5.657183,23031684
1205,2021-11-22,5.77,5.85,5.72,5.74,5.59866,13760633
1206,2021-11-23,5.74,5.74,5.62,5.62,5.481615,21687564
1207,2021-11-24,5.61,5.67,5.55,5.63,5.491369,21750854
1208,2021-11-25,5.63,5.76,5.59,5.72,5.579153,20313503
1209,2021-11-26,5.72,5.72,5.6,5.62,5.481615,18569863
1210,2021-11-29,5.73,5.89,5.6,5.64,5.501122,40933707
1211,2021-11-30,5.7,5.77,5.52,5.69,5.549891,76541771
1212,2021-12-01,5.71,5.71,5.52,5.55,5.41334,44569324
1213,2021-12-02,5.51,5.6,5.49,5.5,5.36457,29658435
1214,2021-12-03,5.5,5.79,5.49,5.7,5.559645,71761585
1215,2021-12-06,5.8,5.8,5.52,5.57,5.432847,41296931
1216,2021-12-07,5.55,5.56,5.33,5.45,5.315801,68458120
1217,2021-12-08,5.49,5.64,5.4,5.53,5.393832,32936335
1218,2021-12-09,5.57,5.8,5.57,5.77,5.627922,44402342
1219,2021-12-10,5.72,5.75,5.62,5.65,5.510877,33812029
1220,2021-12-13,5.73,5.77,5.57,5.63,5.491369,38213818
1221,2021-12-14,5.63,5.68,5.55,5.58,5.4426,30227815
1222,2021-12-15,5.58,5.64,5.21,5.3,5.169495,93871101
1223,2021-12-16,5.24,5.52,5.24,5.47,5.335309,64530109
1224,2021-12-17,5.5,5.51,5.34,5.41,5.276786,48185126
1225,2021-12-20,5.38,5.5,5.32,5.36,5.228017,46362454
1226,2021-12-21,5.36,5.5,5.31,5.42,5.28654,35245114
1227,2021-12-22,5.39,5.49,5.38,5.46,5.325555,23309648
1228,2021-12-23,5.48,5.49,5.41,5.46,5.325555,24648001
1229,2021-12-24,5.44,5.44,5.44,5.44,5.306047,0
1230,2021-12-28,5.46,5.55,5.42,5.47,5.335309,29204115
1231,2021-12-29,5.47,5.47,5.28,5.32,5.189003,37198975
1232,2021-12-30,5.32,5.42,5.21,5.36,5.228017,21271961
1233,2021-12-31,5.43,5.52,5.3,5.46,5.325555,12595943
1234,2022-01-03,5.46,5.63,5.46,5.62,5.481615,29387091
1235,2022-01-04,5.68,5.77,5.62,5.75,5.608414,67907224
1236,2022-01-05,5.74,5.85,5.71,5.83,5.686444,55061159
1237,2022-01-06,5.83,5.85,5.68,5.84,5.696198,49876924
1238,2022-01-07,5.84,5.9,5.76,5.86,5.715705,30127043
1239,2022-01-10,5.9,6.3,5.86,6.21,6.057087,93923911
1240,2022-01-11,6.18,6.25,6.07,6.11,5.95955,61001765
1241,2022-01-12,6.11,6.16,5.99,6.03,5.88152,47909464
1242,2022-01-13,6.03,6.07,5.93,5.97,5.822997,26704378
1243,2022-01-14,6.02,6.23,5.9,6.15,5.998565,41766550
1244,2022-01-17,6.15,6.22,6.1,6.15,5.998565,22204010
1245,2022-01-18,6.15,6.21,6.0,6.05,5.901027,34321489
1246,2022-01-19,6.05,6.06,5.89,6.04,5.891273,38024972
1247,2022-01-20,6.07,6.07,5.94,6.05,5.901027,33386542
1248,2022-01-21,6.05,6.21,6.04,6.08,5.930288,45798218
1249,2022-01-24,6.1,6.11,5.9,5.93,5.783982,45905680
1250,2022-01-25,5.85,5.87,5.55,5.6,5.462108,80579157
1251,2022-01-26,5.6,5.61,5.48,5.52,5.384078,48816709
1252,2022-01-27,5.5,5.51,5.33,5.42,5.28654,34728786
1253,2022-01-28,5.42,5.43,5.31,5.35,5.218264,28124626
1254,2022-01-31,5.39,5.39,5.39,5.39,5.257278,0
1255,2022-02-04,5.47,5.51,5.34,5.46,5.325555,23112739
1256,2022-02-07,5.44,5.56,5.44,5.5,5.36457,29684608
1257,2022-02-08,5.47,5.51,5.37,5.49,5.354816,29366434
1258,2022-02-09,5.53,5.65,5.53,5.59,5.452354,33166763
1259,2022-02-10,5.61,5.65,5.58,5.62,5.481615,20843887
1260,2022-02-11,5.52,5.62,5.44,5.5,5.36457,37211441
1261,2022-02-14,5.43,5.49,5.36,5.47,5.335309,22296537
1262,2022-02-15,5.4,5.61,5.4,5.51,5.374324,23083260
1263,2022-02-16,5.53,5.56,5.44,5.49,5.354816,24929109
1264,2022-02-17,5.5,5.61,5.48,5.56,5.423092,22388900
1265,2022-02-18,5.5,5.56,5.49,5.51,5.374324,24736235
1266,2022-02-21,5.5,5.59,5.49,5.56,5.423092,30670975
1267,2022-02-22,5.49,5.49,5.37,5.42,5.28654,34263741
1268,2022-02-23,5.45,5.52,5.4,5.49,5.354816,21015094
1269,2022-02-24,5.46,5.48,5.17,5.21,5.081711,60369677
1270,2022-02-25,5.21,5.29,5.2,5.25,5.120726,42385822
1271,2022-02-28,5.25,5.25,4.97,4.98,4.857374,65668464
1272,2022-03-01,4.99,5.04,4.9,4.98,4.857374,44918313
1273,2022-03-02,4.97,4.97,4.73,4.79,4.672053,56672189
1274,2022-03-03,4.79,4.87,4.74,4.82,4.701314,37489470
1275,2022-03-04,4.74,4.74,4.54,4.62,4.506239,101943991
1276,2022-03-07,4.5,4.51,4.39,4.4,4.291656,69164325
1277,2022-03-08,4.42,4.51,4.27,4.28,4.174611,54905666
1278,2022-03-09,4.41,4.42,4.2,4.33,4.22338,48306319
1279,2022-03-10,4.38,4.45,4.36,4.44,4.330671,33915817
1280,2022-03-11,4.41,4.46,4.3,4.39,4.281902,45231666
1281,2022-03-14,4.47,4.48,4.05,4.09,3.98929,67683776
1282,2022-03-15,4.09,4.09,3.71,3.8,3.70643,104712667
1283,2022-03-16,4.1,4.18,3.99,4.12,4.01855,179379380
1284,2022-03-17,4.3,4.63,4.17,4.62,4.506239,190542651
1285,2022-03-18,4.66,4.7,4.46,4.6,4.486732,127791842
1286,2022-03-21,4.73,4.73,4.56,4.64,4.525746,55067006
1287,2022-03-22,4.73,4.75,4.64,4.75,4.633038,37880004
1288,2022-03-23,4.75,5.0,4.72,4.96,4.837867,83535752
1289,2022-03-24,4.94,5.12,4.88,5.08,4.954912,69579519
1290,2022-03-25,5.08,5.08,4.78,4.84,4.720822,37893613
1291,2022-03-28,4.84,4.93,4.73,4.89,4.76959,30008606
1292,2022-03-29,4.89,4.97,4.85,4.97,4.84762,22030941
1293,2022-03-30,4.97,5.01,4.82,4.97,4.84762,40930771
1294,2022-03-31,4.98,5.04,4.85,4.89,4.76959,40208723
1295,2022-04-01,4.79,4.87,4.46,4.5,4.389194,92644134
1296,2022-04-04,4.54,4.64,4.52,4.54,4.428209,56423976
1297,2022-04-06,4.48,4.5,4.37,4.4,4.291656,84288918
1298,2022-04-07,4.4,4.51,4.29,4.31,4.203872,60274659
1299,2022-04-08,4.31,4.39,4.25,4.38,4.272149,30041906
1300,2022-04-11,4.36,4.36,4.12,4.15,4.047812,55710585
1301,2022-04-12,4.18,4.23,4.03,4.13,4.028305,51180695
1302,2022-04-13,4.11,4.17,4.04,4.11,4.008797,31456637
1303,2022-04-14,4.17,4.23,4.14,4.22,4.116088,35997425
1304,2022-04-19,4.17,4.22,4.07,4.09,3.98929,33095462
1305,2022-04-20,4.05,4.17,4.05,4.08,3.979536,23042173
1306,2022-04-21,4.1,4.1,3.95,4.03,3.930767,46895583
1307,2022-04-22,3.94,4.01,3.91,4.01,3.911259,52099759
1308,2022-04-25,3.98,3.98,3.87,3.94,3.842983,44289258
1309,2022-04-26,3.97,3.99,3.88,3.94,3.842983,48077591
1310,2022-04-27,3.92,3.92,3.83,3.91,3.813722,46125993
1311,2022-04-28,3.96,4.06,3.91,4.06,3.960028,41382566
1312,2022-04-29,3.98,4.16,3.97,4.15,4.047812,34352025
1313,2022-05-03,4.1,4.13,3.91,3.97,3.872244,64936671
1314,2022-05-04,3.98,4.0,3.83,3.9,3.803968,35810863
1315,2022-05-05,3.92,4.0,3.87,3.89,3.794214,38489371
1316,2022-05-06,3.77,3.83,3.71,3.76,3.667415,53346450
1317,2022-05-10,3.66,3.78,3.62,3.73,3.638154,44305201
1318,2022-05-11,3.79,3.95,3.73,3.84,3.745445,54024868
1319,2022-05-12,3.79,3.85,3.73,3.83,3.735692,41140302
1320,2022-05-13,3.9,3.92,3.84,3.91,3.813722,42445253
1321,2022-05-16,3.89,3.96,3.87,3.95,3.852737,31690179
1322,2022-05-17,3.99,4.07,3.95,4.05,3.950274,42707565
1323,2022-05-18,4.0,4.11,3.99,4.1,3.999043,35728997
1324,2022-05-19,4.05,4.12,3.96,4.09,3.98929,36530357
1325,2022-05-20,4.15,4.27,4.15,4.25,4.14535,47365663
1326,2022-05-23,4.23,4.31,4.17,4.31,4.203872,45660590
1327,2022-05-24,4.32,4.33,4.18,4.24,4.135596,42127819
1328,2022-05-25,4.22,4.32,4.14,4.27,4.164857,40990630
1329,2022-05-26,4.26,4.27,4.11,4.16,4.057566,31941454
1330,2022-05-27,4.21,4.3,4.19,4.29,4.184365,34895283
1331,2022-05-30,4.29,4.43,4.24,4.41,4.30141,59278741
1332,2022-05-31,4.37,4.44,4.34,4.41,4.30141,70084211
1333,2022-06-01,4.42,4.42,4.29,4.35,4.242887,28670285
1334,2022-06-02,4.28,4.29,4.13,4.17,4.067319,47397023
1335,2022-06-06,4.12,4.24,4.12,4.23,4.125842,30154542
1336,2022-06-07,4.1,4.18,4.03,4.05,3.950274,73777118
1337,2022-06-08,4.08,4.24,4.06,4.23,4.125842,65883090
1338,2022-06-09,4.19,4.32,4.18,4.26,4.155104,51073375
1339,2022-06-10,4.21,4.26,4.11,4.23,4.125842,44479487
1340,2022-06-13,4.12,4.2,4.12,4.19,4.086827,37932446
1341,2022-06-14,4.18,4.18,4.05,4.11,4.008797,33406916
1342,2022-06-15,4.0,4.17,4.0,4.15,4.087594,29637477
1343,2022-06-16,4.16,4.3,4.12,4.18,4.117143,45818828
1344,2022-06-17,4.2,4.34,4.12,4.33,4.264887,54568603
1345,2022-06-20,4.3,4.46,4.3,4.41,4.343684,37743944
1346,2022-06-21,4.4,4.55,4.37,4.54,4.471729,41399991
1347,2022-06-22,4.44,4.54,4.37,4.38,4.314136,36444013
1348,2022-06-23,4.48,4.52,4.42,4.5,4.432331,46540929
1349,2022-06-24,4.47,4.75,4.47,4.72,4.649022,86240603
1350,2022-06-27,4.8,4.9,4.7,4.79,4.71797,67267216
1351,2022-06-28,4.76,4.84,4.71,4.83,4.757369,31360058
1352,2022-06-29,4.77,4.83,4.64,4.69,4.619474,48586552
1353,2022-06-30,4.76,5.0,4.73,4.97,4.895263,87017228
1354,2022-07-04,4.99,5.3,4.9,5.27,5.190752,115068709
1355,2022-07-05,5.28,5.35,5.18,5.23,5.151353,61483474
